t/T 	 E_L 	 E_K  
1401.242172 	 0.000056736043 	 0.001502680063 
1401.390499 	 0.000040900440 	 0.001502382532 
1401.538826 	 0.000022236372 	 0.001501838219 
1401.687152 	 0.000006435311 	 0.001501047856 
1401.835479 	 0.000000002814 	 0.001500160706 
1401.983806 	 0.000005940734 	 0.001499497207 
1402.132133 	 0.000021471308 	 0.001499430291 
1402.280459 	 0.000040148295 	 0.001500119560 
1402.428786 	 0.000056174478 	 0.001501289235 
1402.577113 	 0.000067025829 	 0.001502336062 
1402.725439 	 0.000073112938 	 0.001502786583 
1402.873766 	 0.000076050956 	 0.001502688716 
1403.022093 	 0.000077319750 	 0.001502522463 
1403.170419 	 0.000077825739 	 0.001502745718 
1403.318746 	 0.000078008063 	 0.001503458205 
1403.467073 	 0.000078058535 	 0.001504435707 
1403.615399 	 0.000078064610 	 0.001505373354 
1403.763726 	 0.000078064599 	 0.001506076196 
1403.912053 	 0.000078059366 	 0.001506501159 
1404.060379 	 0.000078012455 	 0.001506704537 
1404.208706 	 0.000077839446 	 0.001506774409 
1404.357033 	 0.000077355834 	 0.001506786718 
1404.505359 	 0.000076138800 	 0.001506786758 
1404.653686 	 0.000073308531 	 0.001506784447 
1404.802013 	 0.000067408576 	 0.001506753889 
1404.950339 	 0.000056807266 	 0.001506635345 
1405.098666 	 0.000040996365 	 0.001506345975 
1405.246993 	 0.000022334700 	 0.001505811732 
1405.395320 	 0.000006499870 	 0.001505029136 
1405.543646 	 0.000000004439 	 0.001504140779 
1405.691973 	 0.000005878644 	 0.001503461651 
1405.840300 	 0.000021373715 	 0.001503366913 
1405.988626 	 0.000040051602 	 0.001504029531 
1406.136953 	 0.000056101883 	 0.001505191016 
1406.285280 	 0.000066981703 	 0.001506253577 
1406.433606 	 0.000073090301 	 0.001506729560 
1406.581933 	 0.000076040761 	 0.001506645242 
1406.730260 	 0.000077315553 	 0.001506471612 
1406.878586 	 0.000077824141 	 0.001506675643 
1407.026913 	 0.000078007547 	 0.001507372258 
1407.175240 	 0.000078058435 	 0.001508345496 
1407.323566 	 0.000078064611 	 0.001509289185 
1407.471893 	 0.000078064598 	 0.001510002565 
1407.620220 	 0.000078059455 	 0.001510437439 
1407.768546 	 0.000078012937 	 0.001510647644 
1407.916873 	 0.000077840961 	 0.001510721038 
1408.065200 	 0.000077359832 	 0.001510734487 
1408.213527 	 0.000076148551 	 0.001510734586 
1408.361853 	 0.000073330304 	 0.001510732611 
1408.510180 	 0.000067451350 	 0.001510704022 
1408.658507 	 0.000056878333 	 0.001510590258 
1408.806833 	 0.000041092199 	 0.001510308955 
1408.955160 	 0.000022433105 	 0.001509784792 
1409.103487 	 0.000006564706 	 0.001509010183 
1409.251813 	 0.000000006434 	 0.001508121086 
1409.400140 	 0.000005816838 	 0.001507426866 
1409.548467 	 0.000021276211 	 0.001507304518 
1409.696793 	 0.000039954824 	 0.001507940034 
1409.845120 	 0.000056029133 	 0.001509092382 
1409.993447 	 0.000066937438 	 0.001510169956 
1410.141773 	 0.000073067573 	 0.001510671513 
1410.290100 	 0.000076030518 	 0.001510601524 
1410.438427 	 0.000077311336 	 0.001510421219 
1410.586753 	 0.000077822534 	 0.001510606137 
1410.735080 	 0.000078007027 	 0.001511286494 
1410.883407 	 0.000078058334 	 0.001512254989 
1411.031733 	 0.000078064612 	 0.001513204441 
1411.180060 	 0.000078064596 	 0.001513928323 
1411.328387 	 0.000078059543 	 0.001514373219 
1411.476714 	 0.000078013415 	 0.001514590402 
1411.625040 	 0.000077842467 	 0.001514667440 
1411.773367 	 0.000077363809 	 0.001514682101 
1411.921694 	 0.000076158257 	 0.001514682273 
1412.070020 	 0.000073351990 	 0.001514680602 
1412.218347 	 0.000067493987 	 0.001514653900 
1412.366674 	 0.000056949243 	 0.001514544806 
1412.515000 	 0.000041187942 	 0.001514271473 
1412.663327 	 0.000022531588 	 0.001513757394 
1412.811654 	 0.000006629817 	 0.001512990986 
1412.959980 	 0.000000008797 	 0.001512101606 
1413.108307 	 0.000005755317 	 0.001511392836 
1413.256634 	 0.000021178796 	 0.001511243113 
1413.404960 	 0.000039857964 	 0.001511851101 
1413.553287 	 0.000055956228 	 0.001512993369 
1413.701614 	 0.000066893034 	 0.001514085206 
1413.849940 	 0.000073044756 	 0.001514612417 
1413.998267 	 0.000076020230 	 0.001514557526 
1414.146594 	 0.000077307098 	 0.001514371271 
1414.294920 	 0.000077820918 	 0.001514537213 
1414.443247 	 0.000078006504 	 0.001515200935 
1414.591574 	 0.000078058232 	 0.001516164201 
1414.739901 	 0.000078064612 	 0.001517119124 
1414.888227 	 0.000078064595 	 0.001517853466 
1415.036554 	 0.000078059630 	 0.001518308493 
1415.184881 	 0.000078013890 	 0.001518532804 
1415.333207 	 0.000077843965 	 0.001518613611 
1415.481534 	 0.000077367767 	 0.001518629556 
1415.629861 	 0.000076167919 	 0.001518629822 
1415.778187 	 0.000073373590 	 0.001518628420 
1415.926514 	 0.000067536488 	 0.001518603525 
1416.074841 	 0.000057019998 	 0.001518498990 
1416.223167 	 0.000041283593 	 0.001518233529 
1416.371494 	 0.000022630146 	 0.001517729532 
1416.519821 	 0.000006695202 	 0.001516971528 
1416.668147 	 0.000000011530 	 0.001516082319 
1416.816474 	 0.000005694083 	 0.001515359550 
1416.964801 	 0.000021081473 	 0.001515182708 
1417.113127 	 0.000039761020 	 0.001515762767 
1417.261454 	 0.000055883168 	 0.001516894015 
1417.409781 	 0.000066848490 	 0.001517999339 
1417.558108 	 0.000073021849 	 0.001518552247 
1417.706434 	 0.000076009894 	 0.001518513214 
1417.854761 	 0.000077302839 	 0.001518321751 
1418.003088 	 0.000077819293 	 0.001518468879 
1418.151414 	 0.000078005978 	 0.001519115601 
1418.299741 	 0.000078058129 	 0.001520073148 
1418.448068 	 0.000078064613 	 0.001521033241 
1418.596394 	 0.000078064593 	 0.001521777989 
1418.744721 	 0.000078059715 	 0.001522243254 
1418.893048 	 0.000078014362 	 0.001522474844 
1419.041374 	 0.000077845455 	 0.001522559546 
1419.189701 	 0.000077371706 	 0.001522576852 
1419.338028 	 0.000076177538 	 0.001522577232 
1419.486354 	 0.000073395103 	 0.001522576068 
1419.634681 	 0.000067578853 	 0.001522552902 
1419.783008 	 0.000057090596 	 0.001522452814 
1419.931334 	 0.000041379152 	 0.001522195124 
1420.079661 	 0.000022728779 	 0.001521701203 
1420.227988 	 0.000006760860 	 0.001520951797 
1420.376314 	 0.000000014631 	 0.001520063207 
1420.524641 	 0.000005633136 	 0.001519326992 
1420.672968 	 0.000020984242 	 0.001519123308 
1420.821295 	 0.000039663995 	 0.001519675062 
1420.969621 	 0.000055809953 	 0.001520794359 
1421.117948 	 0.000066803807 	 0.001521912367 
1421.266275 	 0.000072998851 	 0.001522490981 
1421.414601 	 0.000075999512 	 0.001522468554 
1421.562928 	 0.000077298559 	 0.001522272642 
1421.711255 	 0.000077817660 	 0.001522401146 
1421.859581 	 0.000078005448 	 0.001523030514 
1422.007908 	 0.000078058024 	 0.001523981847 
1422.156235 	 0.000078064613 	 0.001524946795 
1422.304561 	 0.000078064591 	 0.001525701889 
1422.452888 	 0.000078059800 	 0.001526177493 
1422.601215 	 0.000078014830 	 0.001526416515 
1422.749541 	 0.000077846936 	 0.001526505242 
1422.897868 	 0.000077375625 	 0.001526523987 
1423.046195 	 0.000076187112 	 0.001526524504 
1423.194521 	 0.000073416531 	 0.001526523549 
1423.342848 	 0.000067621082 	 0.001526502033 
1423.491175 	 0.000057161038 	 0.001526406282 
1423.639502 	 0.000041474618 	 0.001526156259 
1423.787828 	 0.000022827486 	 0.001525672400 
1423.936155 	 0.000006826791 	 0.001524931780 
1424.084482 	 0.000000018102 	 0.001524044248 
1424.232808 	 0.000005572477 	 0.001523295148 
1424.381135 	 0.000020887103 	 0.001523064920 
1424.529462 	 0.000039566888 	 0.001523588021 
1424.677788 	 0.000055736584 	 0.001524694439 
1424.826115 	 0.000066758983 	 0.001525824305 
1424.974442 	 0.000072975762 	 0.001526428597 
1425.122768 	 0.000075989082 	 0.001526423509 
1425.271095 	 0.000077294258 	 0.001526223929 
1425.419422 	 0.000077816018 	 0.001526334023 
1425.567748 	 0.000078004914 	 0.001526945695 
1425.716075 	 0.000078057918 	 0.001527890315 
1425.864402 	 0.000078064613 	 0.001528859793 
1426.012728 	 0.000078064589 	 0.001529625162 
1426.161055 	 0.000078059884 	 0.001530111205 
1426.309382 	 0.000078015295 	 0.001530357810 
1426.457708 	 0.000077848410 	 0.001530450694 
1426.606035 	 0.000077379525 	 0.001530470958 
1426.754362 	 0.000076196642 	 0.001530471637 
1426.902689 	 0.000073437873 	 0.001530470862 
1427.051015 	 0.000067663175 	 0.001530450922 
1427.199342 	 0.000057231323 	 0.001530359398 
1427.347669 	 0.000041569990 	 0.001530116935 
1427.495995 	 0.000022926265 	 0.001529643120 
1427.644322 	 0.000006892993 	 0.001528911462 
1427.792649 	 0.000000021941 	 0.001528025424 
1427.940975 	 0.000005512107 	 0.001527264002 
1428.089302 	 0.000020790060 	 0.001527007549 
1428.237629 	 0.000039469701 	 0.001527501674 
1428.385955 	 0.000055663059 	 0.001528594294 
1428.534282 	 0.000066714020 	 0.001529735168 
1428.682609 	 0.000072952583 	 0.001530365073 
1428.830935 	 0.000075978606 	 0.001530378043 
1428.979262 	 0.000077289936 	 0.001530175590 
1429.127589 	 0.000077814367 	 0.001530267517 
1429.275915 	 0.000078004376 	 0.001530861166 
1429.424242 	 0.000078057811 	 0.001531798569 
1429.572569 	 0.000078064614 	 0.001532772240 
1429.720896 	 0.000078064587 	 0.001533547804 
1429.869222 	 0.000078059966 	 0.001534044380 
1430.017549 	 0.000078015757 	 0.001534298722 
1430.165876 	 0.000077849875 	 0.001534395896 
1430.314202 	 0.000077383405 	 0.001534417763 
1430.462529 	 0.000076206129 	 0.001534418631 
1430.610856 	 0.000073459129 	 0.001534418012 
1430.759182 	 0.000067705133 	 0.001534399572 
1430.907509 	 0.000057301452 	 0.001534312163 
1431.055836 	 0.000041665268 	 0.001534077155 
1431.204162 	 0.000023025116 	 0.001533613357 
1431.352489 	 0.000006959466 	 0.001532890832 
1431.500816 	 0.000000026149 	 0.001532006715 
1431.649142 	 0.000005452027 	 0.001531233538 
1431.797469 	 0.000020693111 	 0.001530951198 
1431.945796 	 0.000039372434 	 0.001531416051 
1432.094122 	 0.000055589380 	 0.001532493965 
1432.242449 	 0.000066668916 	 0.001533644973 
1432.390776 	 0.000072929312 	 0.001534300390 
1432.539102 	 0.000075968081 	 0.001534332122 
1432.687429 	 0.000077285592 	 0.001534127606 
1432.835756 	 0.000077812706 	 0.001534201636 
1432.984083 	 0.000078003835 	 0.001534776949 
1433.132409 	 0.000078057703 	 0.001535706627 
1433.280736 	 0.000078064614 	 0.001536684142 
1433.429063 	 0.000078064585 	 0.001537469813 
1433.577389 	 0.000078060048 	 0.001537977013 
1433.725716 	 0.000078016216 	 0.001538239244 
1433.874043 	 0.000077851332 	 0.001538340844 
1434.022369 	 0.000077387266 	 0.001538364400 
1434.170696 	 0.000076215573 	 0.001538365488 
1434.319023 	 0.000073480301 	 0.001538364999 
1434.467349 	 0.000067746955 	 0.001538347986 
1434.615676 	 0.000057371424 	 0.001538264582 
1434.764003 	 0.000041760451 	 0.001538036918 
1434.912329 	 0.000023124037 	 0.001537583109 
1435.060656 	 0.000007026208 	 0.001536869876 
1435.208983 	 0.000000030725 	 0.001535988100 
1435.357309 	 0.000005392237 	 0.001535203738 
1435.505636 	 0.000020596259 	 0.001534895871 
1435.653963 	 0.000039275088 	 0.001535331184 
1435.802290 	 0.000055515547 	 0.001536393493 
1435.950616 	 0.000066623671 	 0.001537553738 
1436.098943 	 0.000072905949 	 0.001538234528 
1436.247270 	 0.000075957510 	 0.001538285707 
1436.395596 	 0.000077281227 	 0.001538079955 
1436.543923 	 0.000077811037 	 0.001538136386 
1436.692250 	 0.000078003290 	 0.001538693064 
1436.840576 	 0.000078057593 	 0.001539614508 
1436.988903 	 0.000078064614 	 0.001540595507 
1437.137230 	 0.000078064584 	 0.001541391185 
1437.285556 	 0.000078060128 	 0.001541909096 
1437.433883 	 0.000078016671 	 0.001542179369 
1437.582210 	 0.000077852782 	 0.001542285534 
1437.730536 	 0.000077391108 	 0.001542310867 
1437.878863 	 0.000076224974 	 0.001542312205 
1438.027190 	 0.000073501387 	 0.001542311825 
1438.175516 	 0.000067788643 	 0.001542296167 
1438.323843 	 0.000057441239 	 0.001542216659 
1438.472170 	 0.000041855538 	 0.001541996227 
1438.620496 	 0.000023223028 	 0.001541552371 
1438.768823 	 0.000007093219 	 0.001540848582 
1438.917150 	 0.000000035671 	 0.001539969560 
1439.065477 	 0.000005332738 	 0.001539174586 
1439.213803 	 0.000020499504 	 0.001538841569 
1439.362130 	 0.000039177663 	 0.001539247100 
1439.510457 	 0.000055441559 	 0.001540292918 
1439.658783 	 0.000066578286 	 0.001541461485 
1439.807110 	 0.000072882495 	 0.001542167469 
1439.955437 	 0.000075946890 	 0.001542238762 
1440.103763 	 0.000077276840 	 0.001542032616 
1440.252090 	 0.000077809359 	 0.001542071771 
1440.400417 	 0.000078002742 	 0.001542609534 
1440.548743 	 0.000078057482 	 0.001543522231 
1440.697070 	 0.000078064614 	 0.001544506342 
1440.845397 	 0.000078064582 	 0.001545311919 
1440.993723 	 0.000078060207 	 0.001545840621 
1441.142050 	 0.000078017123 	 0.001546119090 
1441.290377 	 0.000077854223 	 0.001546229959 
1441.438703 	 0.000077394931 	 0.001546257161 
1441.587030 	 0.000076234331 	 0.001546258785 
1441.735357 	 0.000073522389 	 0.001546258493 
1441.883683 	 0.000067830196 	 0.001546244119 
1442.032010 	 0.000057510898 	 0.001546168396 
1442.180337 	 0.000041950529 	 0.001545955084 
1442.328664 	 0.000023322087 	 0.001545521140 
1442.476990 	 0.000007160498 	 0.001544826938 
1442.625317 	 0.000000040984 	 0.001543951074 
1442.773644 	 0.000005273532 	 0.001543146063 
1442.921970 	 0.000020402848 	 0.001542788293 
1443.070297 	 0.000039080160 	 0.001543163830 
1443.218624 	 0.000055367417 	 0.001544192282 
1443.366950 	 0.000066532759 	 0.001545368234 
1443.515277 	 0.000072858949 	 0.001546099198 
1443.663604 	 0.000075936222 	 0.001546191250 
1443.811930 	 0.000077272432 	 0.001545985563 
1443.960257 	 0.000077807672 	 0.001546007797 
1444.108584 	 0.000078002189 	 0.001546526379 
1444.256910 	 0.000078057370 	 0.001547429815 
1444.405237 	 0.000078064614 	 0.001548416656 
1444.553564 	 0.000078064580 	 0.001549232011 
1444.701890 	 0.000078060286 	 0.001549771582 
1444.850217 	 0.000078017571 	 0.001550058400 
1444.998544 	 0.000077855656 	 0.001550174115 
1445.146871 	 0.000077398735 	 0.001550203278 
1445.295197 	 0.000076243646 	 0.001550205225 
1445.443524 	 0.000073543307 	 0.001550205003 
1445.591851 	 0.000067871615 	 0.001550191844 
1445.740177 	 0.000057580399 	 0.001550119798 
1445.888504 	 0.000042045424 	 0.001549913490 
1446.036831 	 0.000023421213 	 0.001549489413 
1446.185157 	 0.000007228043 	 0.001548804932 
1446.333484 	 0.000000046667 	 0.001547932623 
1446.481811 	 0.000005214618 	 0.001547118151 
1446.630137 	 0.000020306292 	 0.001546736042 
1446.778464 	 0.000038982581 	 0.001547081400 
1446.926791 	 0.000055293121 	 0.001548091628 
1447.075117 	 0.000066487091 	 0.001549274008 
1447.223444 	 0.000072835311 	 0.001550029699 
1447.371771 	 0.000075925506 	 0.001550143134 
1447.520097 	 0.000077268002 	 0.001549938772 
1447.668424 	 0.000077805975 	 0.001549944467 
1447.816751 	 0.000078001633 	 0.001550443621 
1447.965077 	 0.000078057257 	 0.001551337280 
1448.113404 	 0.000078064613 	 0.001552326456 
1448.261731 	 0.000078064577 	 0.001553151460 
1448.410058 	 0.000078060363 	 0.001553701972 
1448.558384 	 0.000078018017 	 0.001553997290 
1448.706711 	 0.000077857081 	 0.001554117996 
1448.855038 	 0.000077402520 	 0.001554149218 
1449.003364 	 0.000076252918 	 0.001554151525 
1449.151691 	 0.000073564140 	 0.001554151357 
1449.300018 	 0.000067912899 	 0.001554139345 
1449.448344 	 0.000057649744 	 0.001554070868 
1449.596671 	 0.000042140221 	 0.001553871449 
1449.744998 	 0.000023520405 	 0.001553457186 
1449.893324 	 0.000007295855 	 0.001552782553 
1450.041651 	 0.000000052717 	 0.001551914187 
1450.189978 	 0.000005155999 	 0.001551090832 
1450.338304 	 0.000020209837 	 0.001550684814 
1450.486631 	 0.000038884925 	 0.001550999837 
1450.634958 	 0.000055218671 	 0.001551990998 
1450.783284 	 0.000066441282 	 0.001553178833 
1450.931611 	 0.000072811580 	 0.001553958958 
1451.079938 	 0.000075914742 	 0.001554094377 
1451.228265 	 0.000077263550 	 0.001553892217 
1451.376591 	 0.000077804269 	 0.001553881782 
1451.524918 	 0.000078001074 	 0.001554361280 
1451.673245 	 0.000078057142 	 0.001555244647 
1451.821571 	 0.000078064613 	 0.001556235753 
1451.969898 	 0.000078064575 	 0.001557070264 
1452.118225 	 0.000078060440 	 0.001557631783 
1452.266551 	 0.000078018459 	 0.001557935753 
1452.414878 	 0.000077858499 	 0.001558061597 
1452.563205 	 0.000077406286 	 0.001558094976 
1452.711531 	 0.000076262148 	 0.001558097686 
1452.859858 	 0.000073584890 	 0.001558097557 
1453.008185 	 0.000067954049 	 0.001558086627 
1453.156511 	 0.000057718933 	 0.001558021611 
1453.304838 	 0.000042234920 	 0.001557828961 
1453.453165 	 0.000023619663 	 0.001557424458 
1453.601491 	 0.000007363931 	 0.001556759790 
1453.749818 	 0.000000059136 	 0.001555895746 
1453.898145 	 0.000005097674 	 0.001555064084 
1454.046471 	 0.000020113484 	 0.001554634609 
1454.194798 	 0.000038787193 	 0.001554919168 
1454.343125 	 0.000055144068 	 0.001555890433 
1454.491452 	 0.000066395332 	 0.001557082735 
1454.639778 	 0.000072787756 	 0.001557886964 
1454.788105 	 0.000075903929 	 0.001558044942 
1454.936432 	 0.000077259076 	 0.001557845870 
1455.084758 	 0.000077802554 	 0.001557819745 
1455.233085 	 0.000078000510 	 0.001558279378 
1455.381412 	 0.000078057026 	 0.001559151937 
1455.529738 	 0.000078064612 	 0.001560144555 
1455.678065 	 0.000078064573 	 0.001560988421 
1455.826392 	 0.000078060515 	 0.001561561009 
1455.974718 	 0.000078018899 	 0.001561873783 
1456.123045 	 0.000077859909 	 0.001562004911 
1456.271372 	 0.000077410034 	 0.001562040550 
1456.419698 	 0.000076271335 	 0.001562043707 
1456.568025 	 0.000073605556 	 0.001562043605 
1456.716352 	 0.000067995066 	 0.001562033691 
1456.864678 	 0.000057787964 	 0.001561972028 
1457.013005 	 0.000042329520 	 0.001561786030 
1457.161332 	 0.000023718984 	 0.001561391226 
1457.309659 	 0.000007432272 	 0.001560736631 
1457.457985 	 0.000000065923 	 0.001559877281 
1457.606312 	 0.000005039645 	 0.001559037889 
1457.754639 	 0.000020017234 	 0.001558585420 
1457.902965 	 0.000038689386 	 0.001558839418 
1458.051292 	 0.000055069310 	 0.001559789978 
1458.199619 	 0.000066349239 	 0.001560985742 
1458.347945 	 0.000072763839 	 0.001561813704 
1458.496272 	 0.000075893067 	 0.001561994791 
1458.644599 	 0.000077254581 	 0.001561799704 
1458.792925 	 0.000077800830 	 0.001561758354 
1458.941252 	 0.000077999943 	 0.001562197934 
1459.089579 	 0.000078056909 	 0.001563059170 
1459.237905 	 0.000078064611 	 0.001564052873 
1459.386232 	 0.000078064571 	 0.001564905932 
1459.534559 	 0.000078060590 	 0.001565489642 
1459.682885 	 0.000078019335 	 0.001565811370 
1459.831212 	 0.000077861310 	 0.001565947934 
1459.979539 	 0.000077413763 	 0.001565985936 
1460.127865 	 0.000076280480 	 0.001565989587 
1460.276192 	 0.000073626139 	 0.001565989502 
1460.424519 	 0.000068035949 	 0.001565980542 
1460.572846 	 0.000057856838 	 0.001565922126 
1460.721172 	 0.000042424021 	 0.001565742657 
1460.869499 	 0.000023818368 	 0.001565357487 
1461.017826 	 0.000007500876 	 0.001564713066 
1461.166152 	 0.000000073079 	 0.001563858771 
1461.314479 	 0.000004981912 	 0.001563012225 
1461.462806 	 0.000019921088 	 0.001562537245 
1461.611132 	 0.000038591506 	 0.001562760611 
1461.759459 	 0.000054994399 	 0.001563689674 
1461.907786 	 0.000066303004 	 0.001564887882 
1462.056112 	 0.000072739828 	 0.001565739169 
1462.204439 	 0.000075882156 	 0.001565943887 
1462.352766 	 0.000077250063 	 0.001565753687 
1462.501092 	 0.000077799097 	 0.001565697610 
1462.649419 	 0.000077999371 	 0.001566116969 
1462.797746 	 0.000078056791 	 0.001566966369 
1462.946072 	 0.000078064611 	 0.001567960719 
1463.094399 	 0.000078064569 	 0.001568822795 
1463.242726 	 0.000078060663 	 0.001569417675 
1463.391053 	 0.000078019767 	 0.001569748507 
1463.539379 	 0.000077862704 	 0.001569890660 
1463.687706 	 0.000077417473 	 0.001569931131 
1463.836033 	 0.000076289584 	 0.001569935325 
1463.984359 	 0.000073646638 	 0.001569935249 
1464.132686 	 0.000068076699 	 0.001569927181 
1464.281013 	 0.000057925555 	 0.001569871906 
1464.429339 	 0.000042518423 	 0.001569698847 
1464.577666 	 0.000023917814 	 0.001569323241 
1464.725993 	 0.000007569742 	 0.001568689085 
1464.874319 	 0.000000080602 	 0.001567840198 
1465.022646 	 0.000004924476 	 0.001566987072 
1465.170973 	 0.000019825047 	 0.001566490078 
1465.319299 	 0.000038493551 	 0.001566682769 
1465.467626 	 0.000054919335 	 0.001567589566 
1465.615953 	 0.000066256627 	 0.001568789187 
1465.764279 	 0.000072715724 	 0.001569663352 
1465.912606 	 0.000075871196 	 0.001569892195 
1466.060933 	 0.000077245523 	 0.001569707790 
1466.209259 	 0.000077797354 	 0.001569637508 
1466.357586 	 0.000077998796 	 0.001570036502 
1466.505913 	 0.000078056671 	 0.001570873556 
1466.654240 	 0.000078064610 	 0.001571868103 
1466.802566 	 0.000078064567 	 0.001572739009 
1466.950893 	 0.000078060736 	 0.001573345103 
1467.099220 	 0.000078020197 	 0.001573685187 
1467.247546 	 0.000077864091 	 0.001573833081 
1467.395873 	 0.000077421165 	 0.001573876132 
1467.544200 	 0.000076298645 	 0.001573880920 
1467.692526 	 0.000073667055 	 0.001573880848 
1467.840853 	 0.000068117316 	 0.001573873612 
1467.989180 	 0.000057994115 	 0.001573821374 
1468.137506 	 0.000042612724 	 0.001573654601 
1468.285833 	 0.000024017321 	 0.001573288484 
1468.434160 	 0.000007638869 	 0.001572664677 
1468.582486 	 0.000000088493 	 0.001571821543 
1468.730813 	 0.000004867338 	 0.001570962409 
1468.879140 	 0.000019729113 	 0.001570443911 
1469.027466 	 0.000038395524 	 0.001570605915 
1469.175793 	 0.000054844118 	 0.001571489696 
1469.324120 	 0.000066210108 	 0.001572689688 
1469.472446 	 0.000072691526 	 0.001573586246 
1469.620773 	 0.000075860186 	 0.001573839677 
1469.769100 	 0.000077240960 	 0.001573661980 
1469.917427 	 0.000077795601 	 0.001573578047 
1470.065753 	 0.000077998217 	 0.001573956553 
1470.214080 	 0.000078056550 	 0.001574780753 
1470.362407 	 0.000078064608 	 0.001575775037 
1470.510733 	 0.000078064564 	 0.001576654576 
1470.659060 	 0.000078060807 	 0.001577271918 
1470.807387 	 0.000078020624 	 0.001577621401 
1470.955713 	 0.000077865469 	 0.001577775193 
1471.104040 	 0.000077424838 	 0.001577820936 
1471.252367 	 0.000076307665 	 0.001577826372 
1471.400693 	 0.000073687390 	 0.001577826299 
1471.549020 	 0.000068157800 	 0.001577819839 
1471.697347 	 0.000058062518 	 0.001577770533 
1471.845673 	 0.000042706924 	 0.001577609922 
1471.994000 	 0.000024116887 	 0.001577253217 
1472.142327 	 0.000007708256 	 0.001576639834 
1472.290653 	 0.000000096752 	 0.001575802785 
1472.438980 	 0.000004810499 	 0.001574938214 
1472.587307 	 0.000019633286 	 0.001574398737 
1472.735634 	 0.000038297425 	 0.001574530070 
1472.883960 	 0.000054768747 	 0.001575390107 
1473.032287 	 0.000066163445 	 0.001576589419 
1473.180614 	 0.000072667233 	 0.001577507847 
1473.328940 	 0.000075849128 	 0.001577786298 
1473.477267 	 0.000077236375 	 0.001577616224 
1473.625594 	 0.000077793839 	 0.001577519220 
1473.773920 	 0.000077997634 	 0.001577877141 
1473.922247 	 0.000078056428 	 0.001578687983 
1474.070574 	 0.000078064607 	 0.001579681536 
1474.218900 	 0.000078064562 	 0.001580569495 
1474.367227 	 0.000078060878 	 0.001581198114 
1474.515554 	 0.000078021047 	 0.001581557141 
1474.663880 	 0.000077866840 	 0.001581716987 
1474.812207 	 0.000077428493 	 0.001581765538 
1474.960534 	 0.000076316644 	 0.001581771679 
1475.108860 	 0.000073707642 	 0.001581771605 
1475.257187 	 0.000068198151 	 0.001581765863 
1475.405514 	 0.000058130764 	 0.001581719387 
1475.553840 	 0.000042801022 	 0.001581564814 
1475.702167 	 0.000024216512 	 0.001581217437 
1475.850494 	 0.000007777903 	 0.001580614546 
1475.998821 	 0.000000105379 	 0.001579783906 
1476.147147 	 0.000004753960 	 0.001578914465 
1476.295474 	 0.000019537568 	 0.001578354548 
1476.443801 	 0.000038199254 	 0.001578455253 
1476.592127 	 0.000054693224 	 0.001579290842 
1476.740454 	 0.000066116640 	 0.001580488415 
1476.888781 	 0.000072642846 	 0.001581428151 
1477.037107 	 0.000075838019 	 0.001581732021 
1477.185434 	 0.000077231768 	 0.001581570490 
1477.333761 	 0.000077792068 	 0.001581461022 
1477.482087 	 0.000077997048 	 0.001581798285 
1477.630414 	 0.000078056304 	 0.001582595270 
1477.778741 	 0.000078064606 	 0.001583587611 
1477.927067 	 0.000078064560 	 0.001584483769 
1478.075394 	 0.000078060948 	 0.001585123684 
1478.223721 	 0.000078021468 	 0.001585492400 
1478.372047 	 0.000077868203 	 0.001585658460 
1478.520374 	 0.000077432130 	 0.001585709935 
1478.668701 	 0.000076325581 	 0.001585716841 
1478.817028 	 0.000073727813 	 0.001585716766 
1478.965354 	 0.000068238370 	 0.001585711689 
1479.113681 	 0.000058198853 	 0.001585667940 
1479.262008 	 0.000042895018 	 0.001585519280 
1479.410334 	 0.000024316195 	 0.001585181145 
1479.558661 	 0.000007847809 	 0.001584588803 
1479.706988 	 0.000000114373 	 0.001583764888 
1479.855314 	 0.000004697721 	 0.001582891140 
1480.003641 	 0.000019441959 	 0.001582311333 
1480.151968 	 0.000038101013 	 0.001582381484 
1480.300294 	 0.000054617548 	 0.001583191945 
1480.448621 	 0.000066069692 	 0.001584386712 
1480.596948 	 0.000072618365 	 0.001585347158 
1480.745274 	 0.000075826860 	 0.001585676812 
1480.893601 	 0.000077227138 	 0.001585524740 
1481.041928 	 0.000077790287 	 0.001585403446 
1481.190254 	 0.000077996457 	 0.001585720001 
1481.338581 	 0.000078056179 	 0.001586502638 
1481.486908 	 0.000078064604 	 0.001587493277 
1481.635234 	 0.000078064558 	 0.001588397397 
1481.783561 	 0.000078061017 	 0.001589048623 
1481.931888 	 0.000078021885 	 0.001589427168 
1482.080215 	 0.000077869559 	 0.001589599602 
1482.228541 	 0.000077435749 	 0.001589654123 
1482.376868 	 0.000076334477 	 0.001589661855 
1482.525195 	 0.000073747901 	 0.001589661783 
1482.673521 	 0.000068278458 	 0.001589657318 
1482.821848 	 0.000058266784 	 0.001589616195 
1482.970175 	 0.000042988912 	 0.001589473323 
1483.118501 	 0.000024415934 	 0.001589144339 
1483.266828 	 0.000007917971 	 0.001588562597 
1483.415155 	 0.000000123734 	 0.001587745711 
1483.563481 	 0.000004641783 	 0.001586868215 
1483.711808 	 0.000019346462 	 0.001586269082 
1483.860135 	 0.000038002702 	 0.001586308780 
1484.008461 	 0.000054541719 	 0.001587093457 
