0.146398 	 0.703748
0.147027 	 0.703781
0.147655 	 0.703814
0.148283 	 0.703848
0.148911 	 0.703881
0.149540 	 0.703914
0.150168 	 0.703948
0.150796 	 0.703982
0.151425 	 0.704016
0.152053 	 0.704050
0.152681 	 0.704084
0.153310 	 0.704118
0.153938 	 0.704153
0.154566 	 0.704188
0.155195 	 0.704223
0.155823 	 0.704258
0.156451 	 0.704293
0.157080 	 0.704328
0.157708 	 0.704364
0.158336 	 0.704399
0.158965 	 0.704435
0.159593 	 0.704471
0.160221 	 0.704507
0.160850 	 0.704543
0.161478 	 0.704580
0.162106 	 0.704616
0.162734 	 0.704653
0.163363 	 0.704690
0.163991 	 0.704727
0.164619 	 0.704764
0.165248 	 0.704801
0.165876 	 0.704839
0.166504 	 0.704877
0.167133 	 0.704914
0.167761 	 0.704952
0.168389 	 0.704990
0.169018 	 0.705029
0.169646 	 0.705067
0.170274 	 0.705106
0.170903 	 0.705145
0.171531 	 0.705183
0.172159 	 0.705223
0.172788 	 0.705262
0.173416 	 0.705301
0.174044 	 0.705341
0.174673 	 0.705380
0.175301 	 0.705420
0.175929 	 0.705460
0.176558 	 0.705500
0.177186 	 0.705541
0.177814 	 0.705581
0.178442 	 0.705622
0.179071 	 0.705663
0.179699 	 0.705704
0.180327 	 0.705745
0.180956 	 0.705786
0.181584 	 0.705828
0.182212 	 0.705869
0.182841 	 0.705911
0.183469 	 0.705953
0.184097 	 0.705995
0.184726 	 0.706037
0.185354 	 0.706080
0.185982 	 0.706122
0.186611 	 0.706165
0.187239 	 0.706208
0.187867 	 0.706251
0.188496 	 0.706294
0.189124 	 0.706338
0.189752 	 0.706381
0.190381 	 0.706425
0.191009 	 0.706469
0.191637 	 0.706513
0.192265 	 0.706557
0.192894 	 0.706601
0.193522 	 0.706646
0.194150 	 0.706691
0.194779 	 0.706736
0.195407 	 0.706781
0.196035 	 0.706826
0.196664 	 0.706871
0.197292 	 0.706917
0.197920 	 0.706962
0.198549 	 0.707008
0.199177 	 0.707054
0.199805 	 0.707100
0.200434 	 0.707147
0.201062 	 0.707193
0.201690 	 0.707240
0.202319 	 0.707287
0.202947 	 0.707334
0.203575 	 0.707381
0.204204 	 0.707428
0.204832 	 0.707476
0.205460 	 0.707524
0.206088 	 0.707571
0.206717 	 0.707619
0.207345 	 0.707668
0.207973 	 0.707716
0.208602 	 0.707765
0.209230 	 0.707813
0.209858 	 0.707862
0.210487 	 0.707911
0.211115 	 0.707960
0.211743 	 0.708010
0.212372 	 0.708059
0.213000 	 0.708109
0.213628 	 0.708159
0.214257 	 0.708209
0.214885 	 0.708259
0.215513 	 0.708310
0.216142 	 0.708360
0.216770 	 0.708411
0.217398 	 0.708462
0.218027 	 0.708513
0.218655 	 0.708564
0.219283 	 0.708616
0.219911 	 0.708667
0.220540 	 0.708719
0.221168 	 0.708771
0.221796 	 0.708823
0.222425 	 0.708875
0.223053 	 0.708928
0.223681 	 0.708980
0.224310 	 0.709033
0.224938 	 0.709086
0.225566 	 0.709139
0.226195 	 0.709193
0.226823 	 0.709246
0.227451 	 0.709300
0.228080 	 0.709354
0.228708 	 0.709408
0.229336 	 0.709462
0.229965 	 0.709516
0.230593 	 0.709571
0.231221 	 0.709626
0.231850 	 0.709681
0.232478 	 0.709736
0.233106 	 0.709791
0.233734 	 0.709846
0.234363 	 0.709902
0.234991 	 0.709958
0.235619 	 0.710014
0.236248 	 0.710070
0.236876 	 0.710126
0.237504 	 0.710183
0.238133 	 0.710240
0.238761 	 0.710296
0.239389 	 0.710354
0.240018 	 0.710411
0.240646 	 0.710468
0.241274 	 0.710526
0.241903 	 0.710584
0.242531 	 0.710642
0.243159 	 0.710700
0.243788 	 0.710758
0.244416 	 0.710817
0.245044 	 0.710875
0.245673 	 0.710934
0.246301 	 0.710993
0.246929 	 0.711052
0.247558 	 0.711112
0.248186 	 0.711171
0.248814 	 0.711231
0.249442 	 0.711291
0.250071 	 0.711351
0.250699 	 0.711412
0.251327 	 0.711472
0.251956 	 0.711533
0.252584 	 0.711594
0.253212 	 0.711655
0.253841 	 0.711716
0.254469 	 0.711778
0.255097 	 0.711839
0.255726 	 0.711901
0.256354 	 0.711963
0.256982 	 0.712025
0.257611 	 0.712088
0.258239 	 0.712150
0.258867 	 0.712213
0.259496 	 0.712276
0.260124 	 0.712339
0.260752 	 0.712402
0.261381 	 0.712466
0.262009 	 0.712529
0.262637 	 0.712593
0.263265 	 0.712657
0.263894 	 0.712722
0.264522 	 0.712786
0.265150 	 0.712851
0.265779 	 0.712916
0.266407 	 0.712981
0.267035 	 0.713046
0.267664 	 0.713111
0.268292 	 0.713177
0.268920 	 0.713243
0.269549 	 0.713309
0.270177 	 0.713375
0.270805 	 0.713441
0.271434 	 0.713508
0.272062 	 0.713574
0.272690 	 0.713641
0.273319 	 0.713709
0.273947 	 0.713776
0.274575 	 0.713843
0.275204 	 0.713911
0.275832 	 0.713979
0.276460 	 0.714047
0.277088 	 0.714115
0.277717 	 0.714184
0.278345 	 0.714253
0.278973 	 0.714322
0.279602 	 0.714391
0.280230 	 0.714460
0.280858 	 0.714529
0.281487 	 0.714599
0.282115 	 0.714669
0.282743 	 0.714739
0.283372 	 0.714809
0.284000 	 0.714880
0.284628 	 0.714951
0.285257 	 0.715021
0.285885 	 0.715092
0.286513 	 0.715164
0.287142 	 0.715235
0.287770 	 0.715307
0.288398 	 0.715379
0.289027 	 0.715451
0.289655 	 0.715523
0.290283 	 0.715596
0.290911 	 0.715668
0.291540 	 0.715741
0.292168 	 0.715814
0.292796 	 0.715888
0.293425 	 0.715961
0.294053 	 0.716035
0.294681 	 0.716109
0.295310 	 0.716183
0.295938 	 0.716257
0.296566 	 0.716332
0.297195 	 0.716406
0.297823 	 0.716481
0.298451 	 0.716556
0.299080 	 0.716632
0.299708 	 0.716707
0.300336 	 0.716783
0.300965 	 0.716859
0.301593 	 0.716935
0.302221 	 0.717011
0.302850 	 0.717088
0.303478 	 0.717165
0.304106 	 0.717242
0.304734 	 0.717319
0.305363 	 0.717396
0.305991 	 0.717474
0.306619 	 0.717552
0.307248 	 0.717630
0.307876 	 0.717708
0.308504 	 0.717787
0.309133 	 0.717865
0.309761 	 0.717944
0.310389 	 0.718023
0.311018 	 0.718103
0.311646 	 0.718182
0.312274 	 0.718262
0.312903 	 0.718342
0.313531 	 0.718422
0.314159 	 0.718502
0.314788 	 0.718583
0.315416 	 0.718664
0.316044 	 0.718745
0.316673 	 0.718826
0.317301 	 0.718908
0.317929 	 0.718989
