|      a|	 |integral|	 |precision of a|	|precision of I|
0.6745201	 0.2857897	 0.6745201	 		0.2857897
0.6745201	 0.4688317	 0.0000000	 		0.1830419
0.6745201	 0.4941995	 0.0000000	 		0.0253678
0.6745201	 0.4988720	 0.0000000	 		0.0046725
0.6745201	 0.4997905	 0.0000000	 		0.0009185
0.6745201	 0.4999736	 0.0000000	 		0.0001831
0.6745201	 0.5000102	 0.0000000	 		0.0000366
0.6745201	 0.5000175	 0.0000000	 		0.0000073
